0.05249226,0,0,0,0,0,0,
0.0963837,0,0,0,0,0,0,
0.1573277,0,0,0,0,0,0,
0.1921463,0,0,0,0,0,0,
0.2306257,0,0,0,0,0,0,
0.2610161,0,0,0,0,0,0,
0.2796763,0,0,0,0,0,0,
0.3243933,0,0,0,0,0,0,
0.3570294,0,0,0,0,0,0,
0.3927263,0,0,0,0,0,0,
0.422235,0,0,0,0,0,0,
0.4584706,0,0,0,0,0,0,
0.4807279,0,0,0,0,0,0,
0.5201355,0,0,0,0,0,0,
0.5563478,0,0,0,0,0,0,
0.5886586,0,0,0,0,0,0,
0.6402221,0,0,0,0,0,0,
0.6648523,0,0,0,0,0,0,
0.6859089,0,0,0,0,0,0,
0.7081278,0,0,0,0,0,0,
0.7418618,0,0,0,0,0,0,
0.8043162,0,0,0,0,0,0,
0.8576818,0,0,0,0,0,0,
0.8808429,0,0,0,0,0,0,
0.9092039,0,0,0,0,0,0,
0.9418788,0,0,0,0,0,0,
0.9925113,0,0,0,0,0,0,
1.024183,0,0,0,0,0,0,
1.08514,0,0,0,0,0,0,
1.146711,0,0,0,0,0,0,
1.196222,0,0,0,0,0,0,
1.249743,0,0,0,0,0,0,
1.317371,0,0,0,0,0,0,
1.352067,0,0,0,0,0,0,
1.384283,0,0,0,0,0,0,
1.412698,0,0,0,0,0,0,
1.440845,0,0,0,0,0,0,
1.484036,0,0,0,0,0,0,
1.517143,0,0,0,0,0,0,
1.552184,0,0,0,0,0,0,
1.58442,0,0,0,0,0,0,
1.619672,0,0,0,0,0,0,
1.639973,0,0,0,0,0,0,
1.695273,0,0,0,0,0,0,
1.71994,0,0,0,0,0,0,
1.74419,0,0,0,0,0,0,
1.761272,0,0,0,0,0,0,
1.78026,0,0,0,0,0,0,
1.812798,0,0,0,0,0,0,
1.853241,0,0,0,0,0,0,
1.882675,0,0,0,0,0,0,
1.905404,0,0,0,0,0,0,
1.94037,0,0,0,0,0,0,
1.96884,0,0,0,0,0,0,
2.004429,0,0,0,0,0,0,
2.040855,0,0,0,0,0,0,
2.071735,0,0,0,0,0,0,
2.10133,0,0,0,0,0,0,
2.136522,0,0,0,0,0,0,
2.169698,0,0,0,0,0,0,
2.20909,0,0,0,0,0,0,
2.236048,0,0,0,0,0,0,
2.272449,0,0,0,0,0,0,
2.289895,0,0,0,0,0,0,
2.333505,0,0,0,0,0,0,
2.367761,0,0,0,0,0,0,
2.383505,0,0,0,0,0,0,
2.444445,0,0,0,0,0,0,
2.467858,0,0,0,0,0,0,
2.51224,0,0,0,0,0,0,
2.531835,0,0,0,0,0,0,
2.571893,0,0,0,0,0,0,
2.602697,0,0,0,0,0,0,
2.642076,0,0,0,0,0,0,
2.667661,0,0,0,0,0,0,
2.704949,0,0,0,0,0,0,
2.735692,0,0,0,0,0,0,
2.776805,0,0,0,0,0,0,
2.813651,0,0,0,0,0,0,
2.852188,0,0,0,0,0,0,
2.888188,0,0,0,0,0,0,
2.920765,0,0,0,0,0,0,
2.950042,0,0,0,0,0,0,
2.991933,0,0,0,0,0,0,
3.017049,0,0,0,0,0,0,
3.027691,0,0,0,0,0,0,
3.087992,0,0,0,0,0,0,
3.113001,0,0,0,0,0,0,
3.132423,0,0,0,0,0,0,
3.171857,0,0,0,0,0,0,
3.189141,0,0,0,0,0,0,
3.225681,0,0,0,0,0,0,
3.252459,0,0,0,0,0,0,
3.28904,0,0,0,0,0,0,
3.320038,0,0,0,0,0,0,
3.352698,0,0,0,0,0,0,
3.394088,0,0,0,0,0,0,
3.424482,0,0,0,0,0,0,
3.460676,0,0,0,0,0,0,
3.503827,0,0,0,0,0,0,
3.553285,0,0,0,0,0,0,
3.581988,0,0,0,0,0,0,
3.609167,0,0,0,0,0,0,
3.648803,0,0,0,0,0,0,
3.669475,0,0,0,0,0,0,
3.716327,0,0,0,0,0,0,
3.756551,0,0,0,0,0,0,
3.838809,0,0,0,0,0,0,
3.933485,0,0,0,0,0,0,
4.022193,0,0,0,0,0,0,
4.093605,0,0,0,0,0,0,
4.140316,0,0,0,0,0,0,
4.186585,0,0,0,0,0,0,
4.273632,0,0,0,0,0,0,
4.318549,0,0,0,0,0,0,
4.371119,0,0,0,0,0,0,
4.404241,0,0,0,0,0,0,
4.432106,0,0,0,0,0,0,
4.505208,0,0,0,0,0,0,
4.553121,0,0,0,0,0,0,
4.60547,0,0,0,0,0,0,
4.663366,0,0,0,0,0,0,
4.721665,0,0,0,0,0,0,
4.756071,0,0,0,0,0,0,
4.79182,0,0,0,0,0,0,
4.8295,0,0,0,0,0,0,
4.879308,0,0,0,0,0,0,
4.913596,0,0,0,0,0,0,
4.948567,0,0,0,0,0,0,
4.978798,0,0,0,0,0,0,

